NROBARRIO;BARRIO;CODBA;DESC_LINEA;COD_VARIAN;COD_LINEA;COD_SUBLIN;codvariantLineas;DESC_LINEA_1;DESC_SUBLI
32;MANGA TOLEDO CHICO;MT;300;2065;128;276;2065;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1162;78;151;1162;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1659;128;230;1659;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2065;128;276;2065;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;192;1418;93;178;1418;192;PARQUE RODO - MANGA
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;3076;32;766;3076;110;PQUE ROOSEVELT - MANGA
32;MANGA TOLEDO CHICO;MT;505;174;15;16;174;505;ADUANA - ANDALUZ (NOC.)
32;MANGA TOLEDO CHICO;MT;505;2050;15;270;2050;505;CIUDADELA - ANDALUZ
32;MANGA TOLEDO CHICO;MT;505;174;15;16;174;505;ADUANA - ANDALUZ (NOC.)
32;MANGA TOLEDO CHICO;MT;505;2050;15;270;2050;505;CIUDADELA - ANDALUZ
32;MANGA TOLEDO CHICO;MT;505;174;15;16;174;505;ADUANA - ANDALUZ (NOC.)
32;MANGA TOLEDO CHICO;MT;505;2050;15;270;2050;505;CIUDADELA - ANDALUZ
32;MANGA TOLEDO CHICO;MT;149;982;67;132;982;149;POCITOS - MANGA
32;MANGA TOLEDO CHICO;MT;149;968;67;132;968;149;POCITOS - MANGA
32;MANGA TOLEDO CHICO;MT;175;1248;83;162;1248;175;CIUDADELA - LAS PIEDRAS
32;MANGA TOLEDO CHICO;MT;175;1259;83;162;1259;175;CIUDADELA - LAS PIEDRAS
32;MANGA TOLEDO CHICO;MT;149;982;67;132;982;149;POCITOS - MANGA
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1162;78;151;1162;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1659;128;230;1659;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2065;128;276;2065;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;300;1667;128;230;1667;300;INSTRUCCIONES - CEMENTERIO CENTRAL
32;MANGA TOLEDO CHICO;MT;300;2066;128;276;2066;300;INSTRUC. - CTRIO. CENTRAL (POR MAROÃ?AS)
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;169;1162;78;151;1162;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;L13;1758;137;244;1758;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;L13;1758;137;244;1758;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;L13;1759;137;244;1759;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;1162;78;151;1162;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;L13;1758;137;244;1758;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;1162;78;151;1162;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;L13;1758;137;244;1758;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;169;2400;78;335;2400;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2845;78;726;2845;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;1167;78;151;1167;169;CIUDADELA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;L13;1759;137;244;1759;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;169;2401;78;335;2401;169;CIUDAD VIEJA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;169;2846;78;726;2846;169;ADUANA - TOLEDO CHICO
32;MANGA TOLEDO CHICO;MT;175;1259;83;162;1259;175;CIUDADELA - LAS PIEDRAS
32;MANGA TOLEDO CHICO;MT;149;982;67;132;982;149;POCITOS - MANGA
32;MANGA TOLEDO CHICO;MT;505;174;15;16;174;505;ADUANA - ANDALUZ (NOC.)
32;MANGA TOLEDO CHICO;MT;505;2050;15;270;2050;505;CIUDADELA - ANDALUZ
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;L13;1758;137;244;1758;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;498;32;57;498;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;110;522;32;57;522;110;PZA.ESPAÃ?A - P. MACADAM
32;MANGA TOLEDO CHICO;MT;L13;1759;137;244;1759;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;L13;1758;137;244;1758;L13;MENDOZA E INSTRUCC -TOLEDO
32;MANGA TOLEDO CHICO;MT;175;1259;83;162;1259;175;CIUDADELA - LAS PIEDRAS
32;MANGA TOLEDO CHICO;MT;149;968;67;132;968;149;POCITOS - MANGA
32;MANGA TOLEDO CHICO;MT;L13;1759;137;244;1759;L13;MENDOZA E INSTRUCC -TOLEDO
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;D5;3371;450;823;3371;D5;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G1;7359;429;882;7359;G1;TERMINAL COLÃ?N _ LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;D5;3371;450;823;3371;D5;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G1;7359;429;882;7359;G1;TERMINAL COLÃ?N _ LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G1;7359;429;882;7359;G1;TERMINAL COLÃ?N _ LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;D5;3371;450;823;3371;D5;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3337;434;806;3337;G;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;D5;3371;450;823;3371;D5;CIUDAD VIEJA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3401;434;835;3401;G;PORTONES - LA PAZ
58;COLON SURESTE ABAYUBA;CY;G;3650;434;856;3650;G;CIUDADELA - LA PAZ
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;174;3365;447;820;3365;174;PUNTA CARRETAS - AVIACION
58;COLON SURESTE ABAYUBA;CY;174;3391;447;830;3391;174;PUNTA CARRETAS - AVIACION (S BOIS)
58;COLON SURESTE ABAYUBA;CY;174;3393;447;831;3393;174;PUNTA CARRETAS - COMPLEJO AMERICA
58;COLON SURESTE ABAYUBA;CY;174;3365;447;820;3365;174;PUNTA CARRETAS - AVIACION
58;COLON SURESTE ABAYUBA;CY;174;3391;447;830;3391;174;PUNTA CARRETAS - AVIACION (S BOIS)
58;COLON SURESTE ABAYUBA;CY;174;3393;447;831;3393;174;PUNTA CARRETAS - COMPLEJO AMERICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G1;7359;429;882;7359;G1;TERMINAL COLÃ?N _ LA PAZ
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G8;3346;437;810;3346;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G1;7358;429;882;7358;G1;TERMINAL COLÃ?N _ LA PAZ
58;COLON SURESTE ABAYUBA;CY;150;1000;68;133;1000;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;150;1007;68;133;1007;150;CIUDADELA - PILARICA
58;COLON SURESTE ABAYUBA;CY;G8;3346;437;810;3346;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3346;437;810;3346;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3346;437;810;3346;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3345;437;810;3345;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3375;437;825;3375;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
58;COLON SURESTE ABAYUBA;CY;G8;3346;437;810;3346;G8;TERMINAL COLON - HIP. LAS PIEDRAS
58;COLON SURESTE ABAYUBA;CY;G8;3376;437;825;3376;G8;TERMINAL COLON HIP LAS PIEDRAS (POR ESC)
